article_id,start,end,answered,votes,category,title,content
393517,2018-09-29,2018-10-29,0,153,외교/통일/국방,관함식 일본 군함 초청을 취소하든지 국기 게양 협조문 보낸 군 관계자를 처벌해 주십시오.,"이번 관함식에서 자국 국기와 태극기만을 게양해 달라는 요청에 대해, 일본 측에서 해군 자위대 상징인 욱일기(전범기)를 반드시 게양해야겠다고 즉각적인 반응을 내놨습니다. 예의가 없다는 식의 모욕적인 발언과 함께요.\n외교의 목적은 우리의 국제적 위상을 높이고 실리를 얻어내는 것 아닙니까?\n일본의 반응에 대해 국군 관계자란 사람이 욱일기 게양을 강제로 막을 수는 없다고 했다던데, 정신이 똑바로 박힌 건가요? 왜 관계자들은 우물쭈물합니까? 군인이 칼을 뽑았으면 무라도 썰어야지요. 그러지 않을 거면 아예 뽑지를 말았어야지요.\n즉각적으로 ""당신들이 다른 데서 다는 것까지는 뭐라고 할 수 없지만 40년 간 나라를 빼앗기고 그 과거가 청산되지 않은 지금 우리에게 욱일기는 군국주의의 상징이기에 국민들에게 굉장한 모욕감을 준다. 더구나 정권이 교체된 마당에 한국 해군 기념 행사에서 욱일기가 휘날리는 것은 더 이상 용인할 수가 없다.""라고 반응하면 상대에게 자존심을 세울 수도 있지만 아울러 국내 극우 세력들도 잠재울 수 있었습니다.\n일본이 두렵나요? 초청하면 안 와 줄까봐요? 관계 틀어져서 무시당할까봐요? 이미 무시당했습니다. 우리 자존심 묵사발 났어요. 일본이 욱일기 달고 관함식 와 주면 우리가 얻는 실익이 무엇인가요?\n전쟁이 아니고 단지 관함식일 뿐입니다. 일종의 국방 외교전이라고 할 수 있습니다. 지금도 늦지 않았으니 욱일기 달고는 오지 못한다고 못박으십시오.\n미국이 일본 예우해 주죠? 그래서 일본하고 마찰 일으키면 미국 심기 거스를 것 같나요? 이거 그냥 넘어가면 미국은 우리를 오래도록 병신 취급하고 일본에 부속된 존재로 인식할 겁니다. 여기서 발끈해 줘야 미국도 남한 만만하지 않은 줄 알 것입니다.\n일본이 욱일기 달고 온다면 이게 망신도 보통 개망신입니까? 애초에 기분 나쁘더라도 참고 넘어가든지요. 문제제기 해놓고 그냥 들어게 해 주면 인정해 주는 게 됩니다. 국제적으로 엄청난 굴욕이고 국민들 자존심 상하게 하는 일입니다. 수를 내다보지 못하고 대책 없이 이런 일 일으킨 관계자도 엄벌해야 하는데 그것만으로 이 사태가 좋은 모양새로 끝날 수는 없을 겁니다.\n남북 문제로 고생 많으십니다. 연가 낸 하루는 잘 쉬셨는지요?\n부디 현명한 판단 내려주십시오, 대통령님."
494953,2019-01-13,2019-02-12,0,1,기타,이왕 채권소각해주시는거  지방세/건강보험/자동차세관련법칙금등등 탕감해주세요~,천만원이하 채권소각해주시면 다끝나는게 아니더군요  다른빚은 그대로\n이왕 탕감해주시는거 싹다 해주시길....청원드립니다
463212,2018-12-07,2019-01-06,0,12,저출산/고령화대책,어째서 조두순얼굴을 공유하면 벌금인건지?,왜 우리나라가 저출산인지아시는지? 물론지원이 모자랍니다 분유값 기저귀값등등 알긴아시는지? 그리고 sns른ㆍ보긴보시는지 모르겟네요 이게 나라입니까? 일본이 햇던짓 눈감아주는식으로 쉬쉬 하는거랑 뭐가다른건지? 제발 한번만 진짜진짜 한번만생각을해보시면안되나요? 조두순사건도그렇고 신안도 그렇고 이게나라입니까? 이래서 딸낳고살수잇겟나요?ㅋ  웃기네요 피해자입장이안되보니 말하는게
98793,2018-01-17,2018-02-16,0,33,행정,국가의 미래를 위하여 가상화폐 규제를 해 주십시요. 도박에 휘청이는 나라를 구해 주십시요.,최근 들어 가상화폐로 인한 투기 수요가 증가 함에 따라\n막대한 국가의 자금이 해외로 무분별하게 유출 되고 있습니다.\n더 나아가 이러한 과정이 가상 화폐에 대한 투자가 아닌 투기적 목적으로 수많은 국민들이 새로운 도박판에 빠져 들고 있습니다.\n블럭 체인 기술이라는 기술 개발의 목적에서 크게 벗어난 결과적으로 투기로 변질되어 헤아릴수 없는 국고가 탕진 되는 이 마당에 이러한 도박 판에 빠진 일부 국민들의 눈먼 규제 반대라는 외침을 들어 준다면 훗날 이는 엄청난 감당할 수 없는 국가적 비극으로 다가 올 것입니다.\n자신들이 하는 행동을 신기술 투자라고 포장하지만 현실은 모두 일확 천금을 쫓는 도박판 속의 도박꾼들인것이 현실입니다.\n전 세계 국가들이 이러한 현실 인식을 하고 서서히 규제의 움직임을 보이고 있고 또 일부 국가는 벌써 강력한 규제를 하고 있습니다.\n일부 정치적 목적으로 가상화폐 논란을 이용하려는 언론과 정치인들의 꾀임에 흔들리지 마시고\n꼭 강력한 규제를 통하여 도박에 휘청이는 나라를 바로 잡아 주세요.\n강력한 규제를 통한 도박 수요를 바로 잡아 주시고\n블럭 체인 기술은 나라가 주도적으로 개발 해 주세요.\n이것이 나라의 길입니다.
88206,2018-01-11,2018-02-10,0,0,성장동력,가상화페,가상(가짜)화페 거래소  폐지되야   우리주식 시장 이 살아납니다   폭탄돌리기식  가짜화폐는  언젠가는 폭발 할것인데  늦었드라도  지금 불발탄으로  만들어야 됩니다       주식시장 이살아야  내수경기가  살아 납니다    주식투자자금 들이   속절없이   가짜화페 시장으로    빨려들어가는것을   막기위해서는     가상화페거래소   정말 진짜로          폐기  해야만됩니다       정부는  투기꾼들에  반대청원을 들어주면   똑같은  투기꾼일  뿐입니다 투기와투자  정부는  제데로  정책을  펼치기바랍니다
51571,2017-11-26,2017-12-26,0,2,저출산/고령화대책,●성희롱●성추행●법폐지,첫 단추가 잘못 되어 있습니다\n●데이트 신청을 하고 좋아한다고 했는데\n○상대의 기분에 따라 성희롱이 되고\n●격려 차원에서 어깨를 토닥토닥 성추행이 되고\n※너무너무 개인 주관적인 법이지요※\n《자유로운 만남을 통해서 출산을 하지요 출산율 높이기를 원한다면》\n!!!!!악법을 당장 폐지 해 주세요!!!!!!\n●결혼을 해서 아이를 출산하거나\n●동거를 해서 아이를 출산 하거나\n똑같이 사회보장제도가 필요합니다!!!!!!!!
468956,2018-12-14,2019-01-13,0,0,문화/예술/체육/언론,대한민국의 모든 프로스포츠를 폐지해라,"대한민국 모든 체육에 대한 것을 청원합니다\n올림픽 아시안게임 월드컵 이런 대회를 왜 나가는지 모르겠다\n정치인들 기념사진 촬영장으로 만들려고 나가나?\n지 뱃속채우기에만 급급하고 학생들한테는 운동은 무슨 지랄 운동이라면서 예체능교과과목시간에 시험공부핑계삼아 자습이 몇십년이 지나도 그대로 이어져 오는데 무슨 대한민국의 체육을 발전 시키나?\n서로 정당정치하는것도 아니면서 계파를 만들어서 서로 잡아먹지 못해 안달난 원로 체육계 인사들 부끄럽다\n대통령 아저씨, 30만이고 100만이고 인원수 채울생각말고 대한민국 체육 없애고 선심쓰듯 만들어 놓은 공원 체육시설도 중장비를 동원해서 철거시키세요.\n백날 입으로만 떠드는 체육발전 망발하지말고 없애버려요\n그리고 당신도 이제 그자리에서 내려오세요\n대통령이 왜 필요한지 모르겠네요\n정치인들 모조리 총살시켜서 죽여버리고 찢어죽이고 바다에 수장 시켜버리고 무정부상태로 됐으면 좋겠네요\n제 2의 IMF도 머지않아 올것같고요 20년의 IMF 때보다 자살하는 사람들이 넘쳐날거에요\n돈과 권력을 가진 인간들은 대한민국을 떠나서 타국으로 망명해서 살아갈거고 빈곤하고 힘없는 사람들만 남아서\n이 나라를 원망하면서 살아가겠죠!\n광화문시대라는 얼토당토 않는 말로 국민들 희롱하지말고 자진하야하세요\n그리고 모든 국무위원들 포함 정치인들은 대한민국의 바다로가서 논개처럼 뛰어드세요"
46306,2017-11-19,2017-12-19,0,3,행정,국민청원 중복동의로 20만 넘겼고 넘기려 하고 있어요. 게시판 관리 안 하나요? 제가 관리할까요??,"쓰레기같은 청원이 많이 올라 오고 있어요. 청원이란 건 원통한 개인사를 알리는 것, 사회의 부조리, 부정부패의 고발  마당입니다. 그리고 요즘 집단의 이익을 취하려고 4개의 SNS로 중복동의가 빈번하고 있어요. 낙태죄폐지도 그 중 하나인 듯합니다. 증거를 링크걸어 놨어요.  그러므로 청와대 관계자는 답변하지 않으셔도 됩니다. 아셨죠? 일국의 청와대 게시판이 이래서야 되겠습니까? 댓글에 욕설이 난무하고 성희롱도 장난 아닙니다.\n여기는 관리자도 없어요??\n1. 부적절한 청원에 대해서는 신고버튼도 만들고\n2. 욕설, 성희롱이 난무하는 청원을 방지하기 위해서는 댓글실명제도 실시하고\n빨리 조치하세요. 외국인이 볼까 두렵고 창피하네요."
88825,2018-01-11,2018-02-10,0,1,경제민주화,가상화폐거래소 폐쇄를 반대합니다.,가상화폐거래소 폐쇄를 반대합니다.
308882,2018-07-17,2018-08-16,0,8,일자리,지방·고졸·저소득층 '공무원 채용' 범정부계획 추진 폐지,"대통령님의 공약이 이건가요?\n기회는 평등하고, 과정은 공정하고, 결과는 정의로울 것이다.\n지방·고졸·저소득층 '공무원 채용' 범정부계획 추진은\n기회는 불평등하니 과정 또한 불공정하고 결과적으로도 불의한 제도입니다.\n지방·고졸·저소득층이 시험에 보다 잘 응시할 수 있는 교육 기회를 주거나 가점을 주는 것은 가능합니다.\n이미 취업지원대상자로 저들은 많은 혜택을 받고 있습니다.\n그런데 채용 비율을 확대한다니요??? 장애가 있는것도 아니고 국가에 기여한 것도 아닌데\n지방출신, 고졸출신, 저소득층이라고 공무원 채용에 배려하는 것은 있을수 없는 일입니다.\n그보다는 근로의 질을 향상시키고 노동자가 대접받는 문화와 임금체계를 개선하는 것이 우선입니다.\n기회는 평등하고, 과정은 공정하고, 결과는 정의로운 올바른 일자리 정책을 기대합니다."
328999,2018-08-04,2018-09-03,0,6,교통/건축/국토,BMW 차량 운행정지,"차량을 몰고 도로를 달리기가 불안합니다.\n요즘 도로에서 불타는 차량을 보고, 그 차만보면\n정부가 뭐하나 하는 생각이 듭니다.\n도로에서 그 차량이 운행을 정지시켜 주었으면 합니다."
263539,2018-06-05,2018-07-05,0,2,기타,주말이 조금 더 길었음 좋겠습니다.,"안녕하세요 저는 올해 고등학교 1학년이 된 여학생입니다.\n제가 중학교 때까지만 해도 하교 시간이 4시 반 정도면 끝나 집에서 밥을 먹고 씻고 해도 제 여가시간이 조금 남았었습니다. 하지만 고등학교에 재학을 하게 된 후 야간 자율학습을 하지 않아도 하교시간은 6시로 늘어났고\n고등학교엔 버스를 타고 가야하기 때문에 일찍 일어나야 돼서 일찍 자야만 했습니다. 그렇기 때문에 그만큼 여가시간이 줄어들었습니다. 저는 학원도 다니지 않고 야간 자율학습을 하지 않아도 이런데 야자와 학원을 다니는 학생들은 어떨까요? 집에 돌아오면 그냥 바로 기절이겠죠. 직장인들은 또 어떻겠습니까?  잦은 야근과 쌓여있는 업무들은 감당 하기도 힘드실 것입니다.\n이렇게 지친 학생들과 직장인들에게 쉴 수 있는 날은 주말밖에 없는데 이 주말마저도 바쁘신 분들이 있습니다. 그래서 쉬어도 제대로 쉰 것 같지도 않겠죠. 저는 그런 점을 고치고자 주말을 조금 더 늘렸음 좋겠습니다. 주말 3일,평일 4일은 안 될까요? 이렇게 바꿨을 때 문제점을 생각 해 봤는데 아마 일 하는 시간이 줄어들면 급여도 작아지고 주말도 길어졌으니 경제생활이 힘들어질 수도 있을 겁니다.\n하지만 '금요일은 일찍 끝내주는 날', '금요일은 반만 일 하는 날' 이런 식으로나마 학생, 직장인들에게 조금씩 휴식을 취하게 하는 것도 나쁘지 않다고 생각합니다. 저의 부족한 생각이였지만 그래도 청원 해 봅니다."
335903,2018-08-10,2018-09-09,0,15,농산어촌,보신탕은 한국 고유의  음식입니다.,"네이버  뉴스  보니까! ~  몰상식한분들께서  개는 "" 가축""이  아니다라고   하시는데....  그럼!  ~  개는  인간인가요???   ~ 보신탕  못먹게  집회  한다는  기사가  떴는데! .....  그럼!  ~ 그집회  참여 하시는 분들은   소   그리고   돼지  ,  닭은   먹나요?    먹을거  다  먹으면서 ...  개는  안된다....  하시는데~~그런   비상식적인  논리는   어디서  나온 건가요??\n참고로  보신탕은 한국 고요의 음식입니다..\n개는  ""가축""이  아니다라는  편견은  쓰레기통에\n넣어둬! ~~  넣어둬!!"
323585,2018-07-30,2018-08-29,0,5,육아/교육,학원을 없애주세요,학원에다니는학생들이스트레스가쌓이고있습니다  저도지금 학원다니고있는학생인데 스트레스가1위가 학원이에요.
378583,2018-09-13,2018-10-13,0,10,교통/건축/국토,부동산 정책 '호가등록제' 시행,"'오늘 부동산 규제가 발표되면 내일 안심하고 집을 산다' 이것이 지금의 현실\n부동산 급등원인은 가격을 마구 던지고 보는 '호가'에 있습니다.\n백날 종부세,대출 규제가 있어봐야 소용 없습니다.\n호가를 높게 던지는데 돈이들지 않고 제한도 없죠.\n일정 기간을 두고 소유자가  직접 호가를 등록고 이에따라 종부세, 보유세 등이 책정된다면 실소유자는 세금을 줄이기 위하여 적은 금액을 등록할 것이고 높은 금액으로  판매를 원하는 사람들은 높은 호가등으로 높은 세금을 감수 해야하는 상황이 생기죠.\n다시말해 실제 팔꺼 아니면 높은 호가를 등록할 수 없다는겁니다.\n그럴경우 마구 던지는 호가를 강력히 억제할 수 있고 선의의 실수요자도 불합리 세금인상으로부터 보호받을 수 있죠.\n물론 고려해야할 사항이 많겠지만 근본 원인에서 해답을 찾자는 의견입니다."
133663,2018-02-08,2018-03-10,0,2,육아/교육,교사는 타투하면 안되나요?,"주변에 교사가 되는이들이나 교사가 되고나서 자신의 신체에 타투를 하고싶어하는 분들을 꽤 많이 보아왔습니다.\n그런데 전부 직업이 교사라서 학생들이 보고 따라할까봐, 공무원들은 보수적성향이 크다, 민원이 들어오면 골치 아파진다 등 여러 이유로 남들에게 잘 보이는 부분의 타투를 꺼려하고 하고싶어도 못하는 분들을 봤습니다.\n외국은 직업에 구애받지않고 자신의 신체를 꾸미는 자유를 가지고 있습니다. 왜 우리나라는 이러한 모습은 받아들여지지 못하는 것인지 왜 특정 직업에 따라 자신의 자유를 포기해야하고 감수해야하는 것인지 이해가 안됩니다.\n교육이라 함은 예전과 달리 자유롭고 어느 한쪽 정치적신념에도 치우쳐서도 안되며 이로 인한 중립적인 상태의 학생들의 교육이 이루어져야 한다고 생각합니다. 이것의 예로 타투또한 들 수 있다고 생각하는데요. 타투를 보수적으로 바라보는 분들이 줄었으면 좋겠고 직업에 자신의 신체를 구애받지 않았으면 좋겠습니다."
275466,2018-06-19,2018-07-19,0,3,외교/통일/국방,국방비리 더 이상 참을 수가 없습니다.,"지난 10년간 남한이 북한에 비해 43배의 국방비를 지출 한 건 보수 언론도 인정하고 국방부도 인정 할 겁니다.\n물론 북한은 사회주의 체제라 전액을 전력강화에 투입하고 우리는 30프로만 전력강화에 투입한다는 소위 국방전문가 분들의 말도 인정합니다.\n하지만 30프로라고 해도 북한의 13배를 순수하기 전력강화에 투입했다는 말이며 이는 북한이 전차 1대를 살 때 우리는 13대를 샀다는 말입니다.\n그럼에도 마치 한국군이 북한에 비해 열세이고, 미군이 없으면 나라가 망한다는 주장을 줄기차게 쏟아내며, 국론을 분열시키고 사익만을 쫓는 무리가 있음을 이제 모르는 붐들은 없을겁니다.\n언제까지 참아야합니까?  국방비리는 경제사범이 아니고, 국가반역죄로 군형법에 따라 사형을 집행해야하는게 아닌지요?\n저는 1996년 육군 통신병 출신입니다.\n그 당시 일반 시중에 최고급 펜티엄 pc가 200만원이었습니다.\n그런데 군대를 갓 장비 관리하다보니, 그보다 사양이 훨씬 떨어지는 pc를 국방부는 800만원에 구매한걸로 장비 대장에 적혀있더군요?  군용이라 보안 때문이라는 말도 안되는 논리는 이제 어느 정도 배운 사람은 다 알겁니다. 기껏해야 한글 프로그램과 군용 재고관리 프로그램(도스체계) 사용하는데 보안은 무슨 ...\n정말 시급합니다. 우리 안보에  필요하고 긴급한 것은 미군이 아니고 국방예산이 투명하게 전력강화에 쓰이는 겁니다.\n부대 행정관은 사병 부식용 소고기를 차 트렁크에 가득 실어 반출하고,  쌀가만, 음료 등등 마치 내 물건처럼 실어나가고, 부대 간부들도 당연한 듯 그에 거부감없이 동조하던 모습들.\n지금이라고 나아졌을까요?  전투기 미가일 같은 고가의 무기에서 돈이 새는게 다일까요?\n군에서 사용 중인 pc의 댓수가 얼마나 될까요?\n지난 수 년간 사병들의 병영환경 개선을 위해 들어간 돈이 얼마인 중 아실겁니다.\n얼마나 나아졌나요? 아마 그 돈을 일반 기업에 다 몰아주었으면\n대한민국 60만 장병 전원이 24평형 래미안 아파트에 4명씩 들어가 살 수 있을겁니다. 과장인가요?\n가끔 티비에 나오는 군용 2층침대들. 매트리스 빼고 사면 개인이 사도 개당 20만원 안쪽이면 하나 삽니다. 30만개 대량구매하면 15만원이면 떡을 치겠죠. 육군 전원에  450 억이면 2층침대 보급 끝나네요?\n이런 거 따질려고 하면 빨갱이소리.\n이제 그만하고 짐정한 자주국방의 기틀은 투명한 국방비 지출이고,  군사기는 장성들이 돈을 해쳐먹는데에서 나오는게 아니고 양질의 장비를 군에 보급 할 때 군의 사기가 오르고 군장병들이 스스로애 대한 자존감을가지게 된다고 믿습니다.\n이제 6년 후면 제 아들도 군대 갑니다.   수십조의 국방비를 쏟아 붇는데 제 아들이 미군들보다 못한 개인장비를 쓴다는 것 전 전혀 이해가 가지 않내요.  말도 안되는 야간 사격연습할게 아니고 야투경을 대량으로 구매하면 되는 일이고, 되도 않는 100사로뵈! 200사로 봐! 하며 애들 굴릴 게 아니고, 홀로그램 스코프 지급하면  됩니다.  국내외 기업 구분없이 투명하기 공개입찰하세요.  1인당 백만원이면 애들 개인전투 장비 미군 수준으로 싹 갈아줄겁니다  6000 억 밖에 안들어요.\n제발 국방비 자기 이익을 위해 손대는 자들(로비 , 리베이트 포함) 반역죄로 처벌합시다."
375327,2018-09-11,2018-10-11,0,14,저출산/고령화대책,서울집값 경제정책 실패하면 어떻게 되시는 줄 아시죠?,해당부처 장관 몇명이 아니라 현정부의 모든 노력이 수포로 돌아가게 됩니다.\n10억이상 아파트부터는 집값이 올라도 절대 매매수익을 볼수 없는 구조를 만들어야합니다.\n그렇지 않는한 50억 100억 말도않되는 집값이 투기세력에 의해 만들어질겁니다.\n누가 30평이하 아파트가격이 20억 될 줄 알았겠습니까? 여기서 2배 더 오르면 50억 됩니다.\n아파트 매매로 돈을 벌지못하고 오히려 부동산세금만 납부하는 정책을 펴야  실수요자들이 집을 구매하게됩니다.
180809,2018-03-30,2018-04-29,0,0,외교/통일/국방,남북회담때 미세먼지관련사항의논부탁드립니다,북한또한 미세먼지의 피해국이라는 점을 명시시키고 해결책을 같이 강구해마갈것을 부탁드립니다!!제발..
502520,2019-01-21,2019-02-20,0,16,정치개혁,◆국회의원수 증가는 절대 불가하다!,"◆국회의원수 증가는 절대 불가하다!\n요즘 정치권에서 비례대표연동제 운운하면서 의원수를 늘리고 세비를 동결하자고\n주장하는데, 이는 꼼수에 불과하다.\n국회의원 1명에 보좌관이 9명이고 모두다 국민세금으로 지급된다.\n세월이 지나면 자기들 손으로 다시 올릴 테니까 아무 소용없다.\n할 일은 제대로 하지 않고 매일 싸움질만 하는 우리나라의 국회의원들!\n전국민에게 엄청나게 많은 스트레스를 안겨주는 우리나라의 국회의원들!\n지금도 놀고먹고 국민들만 괴롭히면서 뭐가 이뻐서 국회의원수를 늘려 달라고 하는가?\n지역구와 비례대표를 구분하여 선출하는 현행 선거제도는 우리나라 국민들의 민의가\n잘 반영되어 왔고, 또한 우리나라 국민성에 딱 맞는 선거제도이다.\n잘하면 화끈하게 몰아주고, 못하면 바로 응징하는 아주 좋은 선거제이다.\n다만 지역구를 조금 줄이고 전국단위의 비례대표를 광역단위로 개정하는 것은 좋다.\n그러나 지역구와 비례대표를 구분하여 선출하는 현행 선거법은 그대로 유지되어야 한다.\n지역구는 개인에 대한 지지이고, 비례대표는 정당에 대한 지지이다.\n순수비례대표연동제는 우리 국민성에 배치되고 우리나라에서는 맞지 않는 제도이다."
72828,2017-12-24,2018-01-23,0,2,저출산/고령화대책,노인집단농장(노인키부츠),노인집단농장(노인키부츠)은 농업. 어업. 공업기타 사회 각분야에서 평생 해오던 일을 계속 할수있는 여건을 조성하여 생산 활동으로이어져 수익 까지 창출 할수 있게끔 만드는 것이다.   지자체별로 노인 타운을 조성하고 그안에는  노인병원. 요양원. 장례식장 까지  갖추는 것으로하고  사회복지시스템과 연계하여 거의 독립적이고 자립적인 집단으로 만들어나가야한다.   세대간의 괴리나 단절을 체험 학습이나 특별활동을 통해  해소할수 있을것이다.    노후에 경제나 건강 측 면에서 편안함을 추구하는 것이  노인복지의 궁극적인 목적 내지는  해결 방법은 아닐것이다.    노인도  할수있다는  존재가치와  자존감을  회복시켜  움직일수있는 한  사회의 구성원으로서 역할을 할수있다는 자신감을 불어넣어주는 것이 궁극노인복지라 하겠다.
454613,2018-11-28,2018-12-28,0,2,농산어촌,맹지인 농지에 신축한 불법단독주택은 강제철거대상인가? 아닌가?,"맹지인 농지에 신축한 불법단독주택은 강제철거대상인가? 아닌가?\n강원도 춘천시 남면 가정리 784-1에 가보면 맹지인 농지에 멋진 단독주택이 한 채 있습니다.  2016년도 6월경에 춘천 남면사무소에 창고로 신고를 하고 불법주택을 신축 하였으며 주택주변으로는 정자(원두막), 정원석과 잔디밭조성, 창고, 연탄보일러실, 연탄광등을 지었습니다.\n또한 측량을 하지 않고 주택을 짓다 보니 인접한 타인의 토지에까지 경계를 침범하여 불법주택을 신축 하였고, 타인의 토지위에 추가로 골프연습장, 컨테이너, 창고2, 화장실, 닭장등을 설치를 하여 살고 있습니다.\n창고나 농막은 사람이 거주를 할 수가 없으나 현재는 24시간 살고 있으며 이곳 거주지에는 주민등록이 없고 인근주택에 주민등록을 위장 전입해 놓고 각종 혜택을 받으면서 살고 있습니다.\n이는 농지법 위반과 건축법 위반에다가 타인의 토지까지 무단으로 점유하여 사용하는 등 범죄행위가 보이는데도 떳떳하게 잘살고 있는걸 보니 춘천시에서 큰 배려를 해주는 것 같습니다.\n춘천시에 계속 문의를 해봤으나 강제철거 할 의사는 없어 보입니다.   불법을 저지른 사람한테 이행강제금이 얼마나 나오는지 모르겠지만 그것 내고 계속 살수 있다면 이행강제금 내다가 양성화 하는게 더 유리할 수도 있을 것 같습니다.\n정상적인 절차를 거쳐 농지전용비나 토목건축설계비등을 납부하고 단독주택을 신축한 사람들만 손해 보는 것 같아서 드리는 말씀입니다.\n법을 무시하는 불법주택에 대해서는 강제철거대상법을 제정하여 불법을 없애야 공평 합니다."
423530,2018-10-29,2018-11-28,0,6,일자리,대통령님? 일자리 100만개가 보입니다.,"대통령님? 일자리 100만개가 보이네요~!\n우리 대한민국의 일자리 창출에 대한 유일한 답이 있다면 산 산 산 뿐이다.\n국토 70% 이상 산지에다 산림이 자라기 딱 좋은 기후 조건인데 쓰임새 없는 장작감밖에 안되는 질 나쁜 수종들이 산야를 뒤덮고 있는 실정이 답답하다.\n제대로 된 지도자가 없어 산을 이 지경으로 방치하고 있음은 유감이다.\n기껏 산림녹화라는 이름으로 벌거숭이 산을 푸르르게 만드려 아까시아 씨앗을 계획성 없이 마구 뿌린 건 60대 이상이면 기억하리라\n지금 당장 산에 올라가 보라 장작감도 안되는 나무들 뿐이다.\n몇 년 전만 하더래도 고기상자라도 만들었으나 이젠 그것조차도 쓸모 없는 산을 그냥 내 버려 둔다는 것은 안타까운 일이다.\n제1 수종인 소나무는 재선충으로 이제 그 수명이 다했다고 봐야겠다.\n수종 변경은 이 시대의 절대적 과제이다.\n어떤 수종으로 변경해야 경제림으로써 그 가치를 발할 수 있을까.\n우리나라는 나무가 자라기에 딱 좋은 기후 조건을 가졌다.\n시베리아 같은 열악한 조건에서도 목재를 수출하고 있다.\n딱 좋은 기후에 지금이라도 수종을 변경하게 되면 100년 후에는 목재 수출국이 될 수 있다.\n어떤 나무가 좋을까\n편백(히노키) 뿐이라 장담한다.\n1, 편백은 곧게 자란다.\n2, 결이 고와 그 어떤 조각도 가능하다.\n3, 반 음지라면 어떤 곳에서도 잘 자란다.\n4, 최고 가치의 건축 자재이다.\n5, 재선충 같은 병충해는 없다.\n6, 피톤치드 미네랄 음이온이 가장 많이 함유된 나무이다.\n7, 잎 줄기 등 버릴 게 하나도 없다.\n어떤 이는 편백의 꽃가루가 알레르기를 이룬다하여 폐목 시키라는 글을 봤는데 몰라도 너무 모르는 처사이다.\n일본에서 히노키(편백)의 모종부터 지름 1m에 이르는 군락을 봤다.\n모종 때부터 제대로 이식하고 표본대로 가꾸려면 엄청난 일자리 뿐 아니라 피톤치드와 미네랄이 풍부한 환경이야말로 멋과 맛이 실감나는 세상이지 않을까 싶다.\n편백이 좋아하는 반음지의 산의 10%만 개발되어도 엄청난 수익이 보장되는 삼림을 후손에게 물러주겠다는 환경친화적인 가치와 무한대의 일자리 창출을 위한 특단의 조치가 대한민국의 미래에 새로운 패러다임이 될 것이라 의심치 않는다.\n논란에 휩싸인 4대강 사업에 비할 수 없는 효과와 요람에서 수출까지 점진적 옮겨심기와 가지치기 관리 등을 위해 산 중턱까지 목재 운반도로 개설은 관광자원과 방화로를 겸비하는 산림 정책으로 세계의 귀감이 될 것이다.\n세계적으로 소멸되어 가는 숲을 살리겠다는 대통령의 의지는 미래의 세계 지도자상으로 자리 매김될 것이 충분하기에 우리의 산림 정책이 세계로 확충되어 간다면 대한민국의 역량은 귀감이 되리라.\n산을 방치해서는 미래는 없다.\n30만명의 일자리라고 말했지만 100만 일자리가 눈에 보이지 않는가 말이다.\n시야를 크게 떠 보자~!.\n복지부동적인 정부는 캄캄하다.\n산림청은 영역 침범인줄 아는 것 같은데 이 정책이 반영되면 부총리급이어야겠다.\n1타 만피의 정책\n정책 하나로 일자리 창출 뿐 아니라 생활환경과 경제발전 전반에 걸쳐 획기적인 대한민국으로 변한다 볼 때 이를 간과한다면 차원 낮은 입안자들 전부 보따리 싸는 게 옳다고 본다.\n20만 국민의 동의로 한사람 한사람이 지혜를 보태면 대한민국의 미래는 사람과 자연이 함께하는 생동감이 넘치리라 장담합니다."
134604,2018-02-08,2018-03-10,0,3,교통/건축/국토,자동차사고 보험규제,얼마전 신호대기중 접촉 사고가 일어 났습니다.신호대기중 신호가 바뀌면서 출발과 동시에 앞 차량이 출발하다 정지한줄 모르고 저의 부주의로 충돌하는 사고가 일어 났습니다.앞 차량을 확인 하였는데 출발과  동시에 일어난 사고라 경미한 사고 였습니다.앞 차량에는 어른 두명과 초등학생 자녀 두명이 타고있었 습니다.차량사고 보험접수를 해주고  다음날 병원에 입원해야 된다고 연락이 와서 그러라고 하였 습니다.그런데 일주일후 또 연락이 와서 아이들이 아퍼서 또 병원에 가야 한다고 연락이 왔습니다.도저히 이해가 되질 않습니다. 저 또한 아이들을 키우고 있지만 일주일이 지날 정도로 아프면 저먼저 병원에 입원하지 않고 아이들 먼저 검사 받는게 정상 이라고 생각 합니다.그리고 의사 소통이  안되는 아이도 아니였고  도무지 이해가 가지 않아서 보험사에 전화 하였더니 법이 그렇다는 것입니다. 그래서 원하는것은 다 해주어야 된다고 그리고 오늘 보험처리 완료 되었다고 문자로 연락을 받았습니다.총 사고처리 비용이 500만원 이상 나왔다고 연락이 왔습니다.아무리 생각해도 너무 터무니 없는 비용 이라는 생각이 듭니다.법이 그렇다는 이유로 다치지도 않았는데 입원을 하고 보험 합의금 을 목적으로 이용하는 것을 방지할수 있는 법을 만들어 주세요.사고를 냈다는 이유로 무조건 적이 아닌 사고의 경도에 따라 합당하게 처리되는 법안을 만들어 주세요.
